STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,HPCP,Measurement Flag,Quality Flag
COOP:415094,LAVON DAM TX US,153,33.03333,-96.48333,19811007 13:00,10, , 
COOP:415094,LAVON DAM TX US,153,33.03333,-96.48333,19811007 16:00,10, , 
COOP:415094,LAVON DAM TX US,153,33.03333,-96.48333,19811009 00:00,10, , 
COOP:415094,LAVON DAM TX US,153,33.03333,-96.48333,19811009 01:00,50, , 
COOP:415094,LAVON DAM TX US,153,33.03333,-96.48333,19811009 02:00,20, , 
COOP:415094,LAVON DAM TX US,153,33.03333,-96.48333,19811009 04:00,10, , 
COOP:415094,LAVON DAM TX US,153,33.03333,-96.48333,19811012 07:00,50, , 
COOP:415094,LAVON DAM TX US,153,33.03333,-96.48333,19811012 08:00,30, , 
COOP:415094,LAVON DAM TX US,153,33.03333,-96.48333,19811012 09:00,100, , 
COOP:415094,LAVON DAM TX US,153,33.03333,-96.48333,19811012 10:00,10, , 
COOP:415094,LAVON DAM TX US,153,33.03333,-96.48333,19811013 06:00,20, , 
COOP:415094,LAVON DAM TX US,153,33.03333,-96.48333,19811013 07:00,20, , 
COOP:415094,LAVON DAM TX US,153,33.03333,-96.48333,19811013 11:00,10, , 
COOP:415094,LAVON DAM TX US,153,33.03333,-96.48333,19811013 13:00,10, , 
COOP:415094,LAVON DAM TX US,153,33.03333,-96.48333,19811013 14:00,60, , 
COOP:415094,LAVON DAM TX US,153,33.03333,-96.48333,19811013 15:00,10, , 
COOP:415094,LAVON DAM TX US,153,33.03333,-96.48333,19811013 16:00,50, , 
COOP:415094,LAVON DAM TX US,153,33.03333,-96.48333,19811013 18:00,10, , 
COOP:415094,LAVON DAM TX US,153,33.03333,-96.48333,19811016 08:00,10, , 
COOP:415094,LAVON DAM TX US,153,33.03333,-96.48333,19811016 09:00,10, , 
COOP:411431,CANYON DAM NUMBER 1 TX US,307.8,29.86667,-98.3,19811007 00:00,5, , 
COOP:411431,CANYON DAM NUMBER 1 TX US,307.8,29.86667,-98.3,19811007 01:00,7, , 
COOP:411431,CANYON DAM NUMBER 1 TX US,307.8,29.86667,-98.3,19811007 02:00,12, , 
COOP:411431,CANYON DAM NUMBER 1 TX US,307.8,29.86667,-98.3,19811007 03:00,3, , 
COOP:411431,CANYON DAM NUMBER 1 TX US,307.8,29.86667,-98.3,19811007 04:00,1, , 
COOP:411431,CANYON DAM NUMBER 1 TX US,307.8,29.86667,-98.3,19811007 05:00,1, , 
COOP:411431,CANYON DAM NUMBER 1 TX US,307.8,29.86667,-98.3,19811007 06:00,1, , 
COOP:411431,CANYON DAM NUMBER 1 TX US,307.8,29.86667,-98.3,19811007 07:00,2, , 
COOP:411431,CANYON DAM NUMBER 1 TX US,307.8,29.86667,-98.3,19811007 08:00,2, , 
COOP:411431,CANYON DAM NUMBER 1 TX US,307.8,29.86667,-98.3,19811007 09:00,2, , 
COOP:411431,CANYON DAM NUMBER 1 TX US,307.8,29.86667,-98.3,19811007 10:00,1, , 
COOP:411431,CANYON DAM NUMBER 1 TX US,307.8,29.86667,-98.3,19811007 11:00,1, , 
COOP:411431,CANYON DAM NUMBER 1 TX US,307.8,29.86667,-98.3,19811007 12:00,1, , 
COOP:411431,CANYON DAM NUMBER 1 TX US,307.8,29.86667,-98.3,19811009 02:00,3, , 
COOP:411431,CANYON DAM NUMBER 1 TX US,307.8,29.86667,-98.3,19811009 03:00,16, , 
COOP:411431,CANYON DAM NUMBER 1 TX US,307.8,29.86667,-98.3,19811009 04:00,26, , 
COOP:411431,CANYON DAM NUMBER 1 TX US,307.8,29.86667,-98.3,19811009 09:00,8, , 
COOP:411431,CANYON DAM NUMBER 1 TX US,307.8,29.86667,-98.3,19811009 10:00,2, , 
COOP:411431,CANYON DAM NUMBER 1 TX US,307.8,29.86667,-98.3,19811012 17:00,20, , 
COOP:411431,CANYON DAM NUMBER 1 TX US,307.8,29.86667,-98.3,19811012 18:00,3, , 
COOP:411431,CANYON DAM NUMBER 1 TX US,307.8,29.86667,-98.3,19811013 10:00,9, , 
COOP:411431,CANYON DAM NUMBER 1 TX US,307.8,29.86667,-98.3,19811014 02:00,3, , 
COOP:411431,CANYON DAM NUMBER 1 TX US,307.8,29.86667,-98.3,19811014 03:00,4, , 
COOP:414866,KOPPERL 5 NNE TX US,192,32.13333,-97.48333,19811010 08:00,99999,], 
COOP:414866,KOPPERL 5 NNE TX US,192,32.13333,-97.48333,19811015 20:00,10, , 
COOP:414866,KOPPERL 5 NNE TX US,192,32.13333,-97.48333,19811015 21:00,10, , 
COOP:414866,KOPPERL 5 NNE TX US,192,32.13333,-97.48333,19811016 00:00,10, , 
COOP:414866,KOPPERL 5 NNE TX US,192,32.13333,-97.48333,19811016 03:00,10, , 
COOP:414866,KOPPERL 5 NNE TX US,192,32.13333,-97.48333,19811016 04:00,20, , 
COOP:414866,KOPPERL 5 NNE TX US,192,32.13333,-97.48333,19811016 06:00,50, , 
COOP:414866,KOPPERL 5 NNE TX US,192,32.13333,-97.48333,19811016 07:00,10, , 
COOP:414866,KOPPERL 5 NNE TX US,192,32.13333,-97.48333,19811016 08:00,10, , 
COOP:414866,KOPPERL 5 NNE TX US,192,32.13333,-97.48333,19811016 10:00,20, , 
COOP:414866,KOPPERL 5 NNE TX US,192,32.13333,-97.48333,19811016 11:00,10, , 
COOP:414866,KOPPERL 5 NNE TX US,192,32.13333,-97.48333,19811016 12:00,10, , 
COOP:414866,KOPPERL 5 NNE TX US,192,32.13333,-97.48333,19811016 18:00,10, , 
COOP:416210,NAVARRO MILLS DAM TX US,138.4,31.95,-96.7,19811007 00:00,10, , 
COOP:416210,NAVARRO MILLS DAM TX US,138.4,31.95,-96.7,19811007 01:00,10, , 
COOP:416210,NAVARRO MILLS DAM TX US,138.4,31.95,-96.7,19811007 03:00,10, , 
COOP:416210,NAVARRO MILLS DAM TX US,138.4,31.95,-96.7,19811007 05:00,20, , 
COOP:416210,NAVARRO MILLS DAM TX US,138.4,31.95,-96.7,19811007 06:00,10, , 
COOP:416210,NAVARRO MILLS DAM TX US,138.4,31.95,-96.7,19811007 08:00,10, , 
COOP:416210,NAVARRO MILLS DAM TX US,138.4,31.95,-96.7,19811007 10:00,40, , 
COOP:416210,NAVARRO MILLS DAM TX US,138.4,31.95,-96.7,19811007 11:00,10, , 
COOP:416210,NAVARRO MILLS DAM TX US,138.4,31.95,-96.7,19811007 12:00,10, , 
COOP:416210,NAVARRO MILLS DAM TX US,138.4,31.95,-96.7,19811009 03:00,10, , 
COOP:416210,NAVARRO MILLS DAM TX US,138.4,31.95,-96.7,19811011 08:00,20, , 
COOP:416210,NAVARRO MILLS DAM TX US,138.4,31.95,-96.7,19811013 05:00,30, , 
COOP:416210,NAVARRO MILLS DAM TX US,138.4,31.95,-96.7,19811013 06:00,80, , 
COOP:416210,NAVARRO MILLS DAM TX US,138.4,31.95,-96.7,19811013 07:00,10, , 
COOP:416210,NAVARRO MILLS DAM TX US,138.4,31.95,-96.7,19811013 11:00,10, , 
