STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,HPCP,Measurement Flag,Quality Flag
COOP:344812,KEYSTONE DAM OK US,217,36.15,-96.25,19811011 19:00,9, , 
COOP:344812,KEYSTONE DAM OK US,217,36.15,-96.25,19811011 21:00,4, , 
COOP:344812,KEYSTONE DAM OK US,217,36.15,-96.25,19811011 22:00,3, , 
COOP:344812,KEYSTONE DAM OK US,217,36.15,-96.25,19811012 02:00,2, , 
COOP:344812,KEYSTONE DAM OK US,217,36.15,-96.25,19811012 03:00,48, , 
COOP:344812,KEYSTONE DAM OK US,217,36.15,-96.25,19811012 04:00,4, , 
COOP:344812,KEYSTONE DAM OK US,217,36.15,-96.25,19811012 05:00,1, , 
COOP:344812,KEYSTONE DAM OK US,217,36.15,-96.25,19811012 06:00,1, , 
COOP:344812,KEYSTONE DAM OK US,217,36.15,-96.25,19811013 05:00,2, , 
COOP:344812,KEYSTONE DAM OK US,217,36.15,-96.25,19811013 06:00,5, , 
COOP:344812,KEYSTONE DAM OK US,217,36.15,-96.25,19811013 07:00,7, , 
COOP:344812,KEYSTONE DAM OK US,217,36.15,-96.25,19811013 08:00,17, , 
COOP:344812,KEYSTONE DAM OK US,217,36.15,-96.25,19811013 09:00,6, , 
COOP:344812,KEYSTONE DAM OK US,217,36.15,-96.25,19811013 10:00,8, , 
COOP:344812,KEYSTONE DAM OK US,217,36.15,-96.25,19811013 11:00,3, , 
COOP:344812,KEYSTONE DAM OK US,217,36.15,-96.25,19811013 13:00,9, , 
COOP:344812,KEYSTONE DAM OK US,217,36.15,-96.25,19811013 14:00,4, , 
COOP:344812,KEYSTONE DAM OK US,217,36.15,-96.25,19811013 15:00,4, , 
COOP:344812,KEYSTONE DAM OK US,217,36.15,-96.25,19811013 16:00,1, , 
COOP:344812,KEYSTONE DAM OK US,217,36.15,-96.25,19811013 17:00,1, , 
COOP:344812,KEYSTONE DAM OK US,217,36.15,-96.25,19811013 18:00,1, , 
COOP:344812,KEYSTONE DAM OK US,217,36.15,-96.25,19811013 19:00,1, , 
COOP:344812,KEYSTONE DAM OK US,217,36.15,-96.25,19811015 11:00,10, , 
COOP:344812,KEYSTONE DAM OK US,217,36.15,-96.25,19811015 12:00,16, , 
COOP:344812,KEYSTONE DAM OK US,217,36.15,-96.25,19811015 13:00,17, , 
COOP:344812,KEYSTONE DAM OK US,217,36.15,-96.25,19811015 14:00,1, , 
COOP:344812,KEYSTONE DAM OK US,217,36.15,-96.25,19811015 15:00,2, , 
COOP:344812,KEYSTONE DAM OK US,217,36.15,-96.25,19811015 16:00,3, , 
COOP:344812,KEYSTONE DAM OK US,217,36.15,-96.25,19811015 17:00,8, , 
COOP:344812,KEYSTONE DAM OK US,217,36.15,-96.25,19811015 18:00,6, , 
COOP:344812,KEYSTONE DAM OK US,217,36.15,-96.25,19811015 19:00,8, , 
COOP:344812,KEYSTONE DAM OK US,217,36.15,-96.25,19811015 20:00,4, , 
COOP:344812,KEYSTONE DAM OK US,217,36.15,-96.25,19811015 21:00,42, , 
COOP:344812,KEYSTONE DAM OK US,217,36.15,-96.25,19811015 22:00,1, , 
COOP:344812,KEYSTONE DAM OK US,217,36.15,-96.25,19811016 07:00,1, , 
COOP:344812,KEYSTONE DAM OK US,217,36.15,-96.25,19811016 12:00,3, , 
COOP:344812,KEYSTONE DAM OK US,217,36.15,-96.25,19811016 13:00,2, , 
COOP:344812,KEYSTONE DAM OK US,217,36.15,-96.25,19811016 21:00,29, , 
COOP:344812,KEYSTONE DAM OK US,217,36.15,-96.25,19811016 22:00,18, , 
COOP:344812,KEYSTONE DAM OK US,217,36.15,-96.25,19811017 02:00,1, , 
COOP:348420,SPIRO 7 NE LOCK AND DAM 14 OK US,128,35.31667,-94.55,19811007 08:00,99999,[, 
COOP:348420,SPIRO 7 NE LOCK AND DAM 14 OK US,128,35.31667,-94.55,19811017 08:00,15,], 
COOP:348420,SPIRO 7 NE LOCK AND DAM 14 OK US,128,35.31667,-94.55,19811017 09:00,21, , 
COOP:348420,SPIRO 7 NE LOCK AND DAM 14 OK US,128,35.31667,-94.55,19811017 10:00,51, , 
