STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,HPCP,Measurement Flag,Quality Flag
COOP:030130,ALUM FORK AR US,237.7,34.8,-92.86667,19811017 14:00,70, , 
COOP:030130,ALUM FORK AR US,237.7,34.8,-92.86667,19811017 15:00,10, , 
COOP:030130,ALUM FORK AR US,237.7,34.8,-92.86667,19811017 16:00,10, , 
COOP:030130,ALUM FORK AR US,237.7,34.8,-92.86667,19811017 18:00,110, , 
COOP:030616,BERRYVILLE 5 NW AR US,353.9,36.4,-93.61667,19811012 07:00,7, , 
COOP:030616,BERRYVILLE 5 NW AR US,353.9,36.4,-93.61667,19811012 08:00,11, , 
COOP:030616,BERRYVILLE 5 NW AR US,353.9,36.4,-93.61667,19811012 11:00,17, , 
COOP:030616,BERRYVILLE 5 NW AR US,353.9,36.4,-93.61667,19811012 12:00,1, , 
COOP:030616,BERRYVILLE 5 NW AR US,353.9,36.4,-93.61667,19811013 02:00,2, , 
COOP:030616,BERRYVILLE 5 NW AR US,353.9,36.4,-93.61667,19811013 07:00,1, , 
COOP:030616,BERRYVILLE 5 NW AR US,353.9,36.4,-93.61667,19811013 08:00,4, , 
COOP:030616,BERRYVILLE 5 NW AR US,353.9,36.4,-93.61667,19811013 18:00,7, , 
COOP:030616,BERRYVILLE 5 NW AR US,353.9,36.4,-93.61667,19811013 19:00,13, , 
COOP:030616,BERRYVILLE 5 NW AR US,353.9,36.4,-93.61667,19811013 20:00,5, , 
COOP:030616,BERRYVILLE 5 NW AR US,353.9,36.4,-93.61667,19811013 21:00,2, , 
COOP:030616,BERRYVILLE 5 NW AR US,353.9,36.4,-93.61667,19811013 22:00,6, , 
COOP:030616,BERRYVILLE 5 NW AR US,353.9,36.4,-93.61667,19811013 23:00,22, , 
COOP:030616,BERRYVILLE 5 NW AR US,353.9,36.4,-93.61667,19811014 00:00,33, , 
COOP:030616,BERRYVILLE 5 NW AR US,353.9,36.4,-93.61667,19811014 01:00,18, , 
COOP:030616,BERRYVILLE 5 NW AR US,353.9,36.4,-93.61667,19811014 02:00,1, , 
COOP:030616,BERRYVILLE 5 NW AR US,353.9,36.4,-93.61667,19811014 03:00,2, , 
COOP:030616,BERRYVILLE 5 NW AR US,353.9,36.4,-93.61667,19811015 11:00,2, , 
COOP:030616,BERRYVILLE 5 NW AR US,353.9,36.4,-93.61667,19811015 12:00,41, , 
COOP:030616,BERRYVILLE 5 NW AR US,353.9,36.4,-93.61667,19811017 09:00,99999,[, 
COOP:035754,PINE BLUFF AR US,65.5,34.21667,-92.01667,19811007 18:00,10, , 
COOP:035754,PINE BLUFF AR US,65.5,34.21667,-92.01667,19811009 05:00,10, , 
COOP:035754,PINE BLUFF AR US,65.5,34.21667,-92.01667,19811009 06:00,10, , 
COOP:035754,PINE BLUFF AR US,65.5,34.21667,-92.01667,19811009 07:00,10, , 
COOP:035754,PINE BLUFF AR US,65.5,34.21667,-92.01667,19811009 08:00,10, , 
COOP:035754,PINE BLUFF AR US,65.5,34.21667,-92.01667,19811014 02:00,10, , 
